"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2","stint.1","stint.2","stint.3","stint.4"
"1730",2004,13,5,24,0,0,0,511,178,77,33,34,93,6,3,1,0,702,3,81,9,1,21,4.06849315068493,0.253561253561254,1,1,0,1,1,1,1,0,27,5,0,0,1,4,0,0,0,0,32,0,0,0,0,1,0,0.15625,0,0,1,93,95,2500000,12,3,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1731",2008,1,0,0,0,0,0,57,17,6,4,4,20,0,1,0,0,78,5,7,0,0,1,2.84210526315789,0.217948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,98,403000,15,3,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1732",2010,4,4,0,0,0,2,230,64,29,7,33,85,3,8,1,0,322,22,31,3,2,7,3.40434782608696,0.198757763975155,1,0,0,2,0,0,0,0,6,2,1,0,2,1,2,0,0,0,10,1,1,0,0,0,4.5,0.2,0,0,1,91,99,1725000,82,1,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1733",2002,11,11,30,1,1,0,521,170,65,16,69,105,4,4,0,0,741,0,80,9,3,14,3.36852207293666,0.229419703103914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,97,3e+06,0,2,9,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1734",2009,1,0,1,0,0,0,66,30,19,3,20,27,2,1,2,0,120,5,27,4,0,0,7.77272727272727,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,87,102,402000,15,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"1735",1998,5,2,0,0,0,0,188,47,19,2,18,55,3,6,1,0,247,24,23,2,3,4,2.72872340425532,0.190283400809717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,101,9e+05,60,0,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1736",1998,17,8,29,3,1,0,523,175,79,18,56,163,3,6,3,1,748,1,86,8,3,9,4.07839388145316,0.233957219251337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,98,230000,2,3,1,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1737",1998,6,15,31,2,0,0,577,191,88,15,111,172,1,2,7,1,855,0,95,6,10,21,4.11785095320624,0.223391812865497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,102,277500,0,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1738",2008,12,9,33,0,0,0,585,182,72,15,57,159,1,7,4,0,804,0,74,2,2,15,3.32307692307692,0.22636815920398,1,1,0,1,1,0,0,0,20,7,3,1,3,7,0,0,0,0,30,0,3,0,0,0,4.05,0.233333333333333,0,0,1,89,105,520000,0,2,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1739",2005,6,10,26,1,1,0,468,203,98,23,41,59,1,4,3,0,690,1,109,5,3,17,5.65384615384615,0.294202898550725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,102,1e+06,5,1,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"1740",2010,4,9,20,0,0,0,358,123,60,18,43,84,2,3,0,0,511,0,65,3,3,6,4.52513966480447,0.240704500978474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,100,1e+07,0,0,9,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1741",2015,2,9,15,0,0,0,224,109,58,12,29,44,1,2,3,0,351,0,60,4,0,13,6.99107142857143,0.310541310541311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,98,512500,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1742",2011,0,0,0,0,0,0,29,12,3,1,7,8,1,2,0,0,47,1,3,0,2,1,2.79310344827586,0.25531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,97,482000,10,3,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1743",2014,0,0,0,0,0,0,12,3,0,0,1,0,0,0,0,0,15,2,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,97,480000,3,1,3,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1744",2005,1,1,0,0,0,0,83,30,14,7,8,20,0,2,2,0,122,10,18,1,0,1,4.55421686746988,0.245901639344262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,97,332000,28,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"1745",2000,1,3,0,0,0,1,85,25,18,7,13,17,0,1,1,1,121,9,18,2,0,3,5.71764705882353,0.206611570247934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,101,5e+05,22,0,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"1746",2000,7,4,22,0,0,0,405,134,62,14,61,90,3,3,2,0,583,0,63,1,3,15,4.13333333333333,0.229845626072041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,92,235000,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1747",2008,3,5,6,0,0,0,215,92,51,10,37,55,3,1,1,1,341,6,52,3,1,3,6.4046511627907,0.269794721407625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,102,411760,14,1,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1748",2013,2,5,8,0,0,0,120,42,27,9,26,47,2,1,1,1,190,2,27,1,1,1,6.075,0.221052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,102,5e+05,7,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1749",1999,2,8,0,0,0,24,262,93,42,15,28,82,2,6,2,0,377,56,42,2,3,6,4.32824427480916,0.246684350132626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,104,2250000,75,0,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"1750",2001,10,9,26,0,0,0,410,138,64,14,35,89,2,3,5,1,580,0,72,3,6,3,4.21463414634146,0.237931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82,101,2250000,0,2,10,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1751",2007,1,2,0,0,0,2,138,58,24,2,18,17,3,1,2,0,216,19,25,3,0,2,4.69565217391304,0.268518518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,101,1750000,68,3,10,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1752",2007,19,8,32,2,1,0,645,199,73,16,61,137,2,5,11,1,879,0,78,2,4,32,3.05581395348837,0.226393629124005,1,0,1,3,3,0,0,0,45,13,12,2,11,12,0,0,0,0,66,0,12,0,0,4,7.2,0.196969696969697,0,0,1,96,100,457800,0,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1753",2014,1,0,4,0,0,0,72,21,12,4,8,20,0,2,2,0,101,0,13,0,2,2,4.5,0.207920792079208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,116,502000,0,2,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1754",2014,4,7,16,0,0,0,289,85,36,6,32,65,0,0,5,0,404,0,44,8,1,7,3.36332179930796,0.21039603960396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,91,517300,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1755",2005,3,2,0,0,0,0,160,55,31,7,18,35,4,2,3,0,233,12,37,2,3,4,5.23125,0.236051502145923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,106,725000,64,2,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1756",2002,0,1,0,0,0,0,1,3,3,0,2,0,1,1,0,0,6,0,3,0,0,0,81,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,105,5e+05,1,2,10,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1757",2009,0,0,0,0,0,0,111,14,3,1,8,45,1,1,0,0,136,5,9,2,0,0,0.72972972972973,0.102941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,90,1e+06,37,1,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1758",1999,11,12,34,1,0,0,597,225,106,32,65,118,1,8,3,1,869,0,115,3,11,17,4.79396984924623,0.25891829689298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,101,6e+06,0,1,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1759",2004,5,7,17,0,0,0,302,125,64,15,43,56,3,2,5,0,465,2,73,10,3,15,5.72185430463576,0.268817204301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,101,750000,10,3,3,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1760",2003,3,2,0,0,0,0,229,53,28,6,36,92,1,6,0,0,312,13,31,4,1,4,3.30131004366812,0.169871794871795,1,0,0,8,0,0,0,0,24,7,6,0,3,9,2,0,0,0,34,1,6,1,1,0,6.75,0.205882352941176,0,0,1,88,101,1400000,77,2,4,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1761",2008,16,7,34,3,2,0,703,206,66,23,63,206,5,9,4,2,964,0,74,9,1,12,2.5348506401138,0.213692946058091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,89,98,18876139,0,3,8,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1762",1999,2,0,1,0,0,1,58,8,4,2,3,15,0,0,0,0,68,2,4,0,0,0,1.86206896551724,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,87,94,217000,5,0,4,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1763",2012,6,2,0,0,0,14,220,42,17,4,27,80,4,4,4,0,288,23,18,3,1,7,2.08636363636364,0.145833333333333,1,1,0,4,0,0,0,0,10,4,3,0,1,4,0,1,1,0,16,1,3,1,0,0,8.1,0.25,1,0,1,94,97,505000,71,0,1,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1764",2008,7,8,0,0,0,29,206,51,26,3,37,58,4,7,4,0,296,59,30,3,1,4,3.40776699029126,0.172297297297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,101,4200000,72,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"1765",2011,12,13,34,0,0,0,673,192,87,22,63,218,5,2,9,0,918,0,93,4,7,17,3.49034175334324,0.209150326797386,1,0,1,1,1,0,0,0,20,7,3,1,1,3,0,1,0,0,27,0,3,0,0,0,4.05,0.259259259259259,0,0,2,91,92,4350000,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1766",2006,1,4,0,0,0,10,76,27,20,1,12,19,0,1,0,0,111,17,20,1,0,2,7.10526315789474,0.243243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,100,387000,26,3,4,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"1767",2013,13,9,32,0,0,0,548,163,67,16,80,194,0,8,3,0,777,0,75,1,11,12,3.30109489051095,0.20978120978121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,94,11250000,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1768",2008,5,6,20,0,0,0,327,127,68,19,44,87,3,2,6,1,493,0,70,7,4,7,5.61467889908257,0.257606490872211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,89,98,11813351,0,3,16,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1769",2014,0,3,0,0,0,0,145,48,17,2,19,37,2,2,2,0,209,15,19,2,3,5,3.16551724137931,0.229665071770335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,104,1700000,58,2,6,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1770",2008,0,1,0,0,0,0,41,15,6,1,6,13,0,0,0,0,58,2,6,1,0,2,3.95121951219512,0.258620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,102,403075,7,3,1,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1771",2011,7,8,23,1,0,0,464,163,88,25,47,93,1,15,8,1,677,6,110,4,8,7,5.12068965517241,0.240768094534712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,105,2e+06,10,3,19,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1772",2007,1,1,0,0,0,0,59,32,13,1,8,10,4,1,0,0,93,4,13,0,1,3,5.94915254237288,0.344086021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68,98,6e+05,12,0,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"1773",2004,4,6,0,0,0,3,261,64,22,4,35,122,9,0,1,0,361,19,24,3,2,2,2.27586206896552,0.177285318559557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,99,2600000,76,2,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1774",2005,8,10,24,0,0,0,455,135,58,14,66,79,4,6,14,1,652,0,59,9,5,11,3.44175824175824,0.207055214723926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,113,3600000,3,1,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"1775",2015,1,5,8,0,0,0,143,48,31,10,13,31,1,1,0,0,196,1,31,3,1,6,5.85314685314685,0.244897959183673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,97,2750000,1,1,9,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1776",2008,0,0,0,0,0,0,30,10,4,0,6,5,2,0,0,0,46,4,9,1,1,0,3.6,0.217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,88,380000,10,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1777",2005,0,0,0,0,0,0,7,9,11,2,7,0,1,0,0,0,23,1,11,0,1,0,42.4285714285714,0.391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,81,96,8e+05,4,2,10,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1778",2014,0,1,0,0,0,0,97,39,15,2,12,26,1,1,3,1,145,9,19,0,1,8,4.17525773195876,0.268965517241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,104,503000,32,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1779",2012,0,0,0,0,0,0,65,16,8,2,15,14,1,2,0,0,89,6,9,0,0,6,3.32307692307692,0.179775280898876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,97,492500,19,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1780",2010,1,6,0,0,0,0,161,46,31,6,38,55,3,3,6,1,240,16,32,0,1,5,5.19875776397516,0.191666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,105,404500,57,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"1781",2010,0,0,0,0,0,0,25,14,9,2,6,9,0,0,0,0,45,4,9,0,0,1,9.72,0.311111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,105,1300000,8,3,9,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1782",2006,4,1,0,0,0,36,235,59,20,4,13,104,1,1,2,0,303,57,20,1,2,5,2.29787234042553,0.194719471947195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,97,2700000,72,2,3,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1783",2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,102,9e+05,1,2,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1784",2011,1,4,0,0,0,17,152,49,20,7,18,53,2,2,0,0,218,38,21,1,0,2,3.55263157894737,0.224770642201835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81,104,5500000,54,0,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1785",2011,0,0,0,0,0,0,18,4,2,1,3,6,0,0,0,0,24,4,2,0,0,0,3,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,106,481350,7,3,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1786",2001,9,5,0,0,0,1,211,74,34,6,21,44,2,1,6,0,303,28,38,2,2,8,4.35071090047393,0.244224422442244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,102,3e+06,84,0,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"1787",2004,2,5,0,0,0,22,207,59,35,11,39,70,4,7,3,0,306,50,35,2,3,2,4.56521739130435,0.19281045751634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,99,2500000,65,2,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1788",2010,1,2,0,0,0,13,132,37,14,5,5,55,0,1,0,0,174,22,15,1,0,1,2.86363636363636,0.21264367816092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,102,3e+06,43,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1789",2013,0,1,0,0,0,0,94,24,19,4,21,30,1,3,0,0,133,1,21,2,1,4,5.45744680851064,0.180451127819549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,94,492100,36,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1790",2004,0,1,0,0,0,1,185,57,22,8,26,57,2,4,1,0,266,20,28,3,2,5,3.21081081081081,0.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,87,90,1750000,44,3,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
