"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2"
"6749",1999,2,1,0,0,0,3,83,27,15,2,18,17,3,3,1,1,126,13,16,2,5,2,4.87951807228916,0.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,101,2500000,1.62650602409639,4.64578313253012,4.6659186746988,10348.7551118839,5.4952380952381,16.3418747321046,43,3,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6750",2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,101,2500000,1.5970352750058,5.11457286432161,5.54029742566061,505.019877929117,-6.6,1,1,3,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6751",2001,0,0,0,0,0,0,6,4,6,2,3,3,0,0,0,0,13,0,6,0,0,0,27,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,100,2500000,3.5,17.7,26.1759884615385,1851.73955240676,5.4,7.68898535795747,2,3,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6752",1998,12,14,32,5,1,0,641,238,102,23,43,146,1,3,9,1,904,0,109,9,3,14,4.29641185647426,0.263274336283186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,70,102,2225000,1.31513260530421,3.94882995319813,4.17726526151754,11869.6505309274,6.66106194690266,125.054247116171,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"6753",1999,12,14,33,4,0,0,656,239,91,28,44,121,0,4,1,0,910,0,97,5,5,22,3.74542682926829,0.262637362637363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,104,3500000,1.29420731707317,4.37530487804878,4.07137707484589,13882.7559586153,6.4021978021978,134.042671983888,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"6754",2000,12,16,34,4,1,0,680,261,112,27,51,141,1,5,5,0,978,0,119,7,4,16,4.44705882352941,0.266871165644172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,105,7750000,1.37647058823529,4.23235294117647,4.43720684725731,11804.8396465931,6.45521472392638,144.504352852597,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"6755",2001,15,11,33,6,2,0,678,235,99,24,26,137,0,4,10,1,919,0,105,10,6,12,3.94247787610619,0.255712731229597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85,102,8750000,1.15486725663717,3.84601769911504,3.4476904559111,12935.2424733578,6.71882480957563,115.717427140182,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"6756",2002,9,5,21,2,1,0,355,124,62,12,20,62,0,0,7,0,490,0,64,2,5,10,4.71549295774648,0.253061224489796,1,2,1,3,3,0,0,0,55,19,4,1,2,11,0,0,1,0,77,0,8,1,0,1,1.96363636363636,0.246753246753247,0,0,1,94,100,8750000,1.2169014084507,4.15492957746479,3.72766804713998,10602.7022758774,6.25714285714286,62.2231879274621,0,1,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"6757",2003,14,10,33,3,1,0,637,242,106,32,28,120,2,0,5,0,888,0,111,12,4,11,4.49293563579278,0.272522522522523,1,0,1,1,1,0,0,0,19,5,2,0,2,4,0,0,1,0,27,0,2,1,1,0,2.84210526315789,0.185185185185185,0,0,1,90,100,10750000,1.27158555729984,4.4668759811617,4.24213820325427,11127.906555501,6.6027027027027,139.541718354006,0,1,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"6758",2004,11,8,34,1,1,0,659,229,85,23,26,143,1,2,6,0,901,0,92,5,5,16,3.48254931714719,0.254162042175361,1,0,0,1,1,0,0,0,19,8,5,3,3,0,0,0,0,0,29,0,5,1,0,1,7.10526315789474,0.275862068965517,0,0,1,92,102,9e+06,1.1608497723824,3.68254931714719,3.34865736755148,14643.5563804327,6.89167591564928,112.419534252509,0,1,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"6759",2005,9,12,31,3,1,0,602,214,90,33,23,117,1,2,7,0,831,0,98,4,10,11,4.03654485049834,0.257521058965102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,102,9e+06,1.18106312292359,4.60531561461794,3.8633417980978,12633.8017195539,6.67075812274368,127.618041963052,0,1,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"6760",2006,12,9,28,0,0,0,487,197,78,24,32,83,3,2,1,0,689,0,87,5,10,16,4.32443531827515,0.285921625544267,1,0,1,1,1,0,0,0,12,5,3,2,1,2,0,0,0,0,20,0,4,0,0,0,6.75,0.25,0,0,1,96,98,9e+06,1.41067761806982,4.65379876796715,4.90839985784236,11330.2720356622,6.32307692307692,116.762130432385,0,1,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"6761",2005,1,0,0,0,0,0,41,11,5,3,3,11,0,0,0,0,55,1,5,0,2,0,3.29268292682927,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,99,327000,1.02439024390244,5.10243902439024,3.00972807095344,15032.4216864381,7.14545454545455,8.68925138098236,10,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6762",2007,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,90,327000,1,3.2,1.9531375,15032.1902189941,5.4,0.261956307813423,1,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"6763",1998,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,6,1,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,102,203000,3,12.2,7,5666.3230303647,-0.6,0.297297297297297,1,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6764",1999,0,0,0,0,0,0,6,2,1,1,1,0,0,0,0,0,9,0,1,0,0,0,4.5,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,103,203000,1.5,11.2,7.295425,11443.7504338738,4.06666666666667,2.83775991927637,1,3,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6765",2000,2,0,0,0,0,0,65,33,22,5,7,16,0,3,0,0,102,3,22,0,1,1,9.13846153846154,0.323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,103,203000,1.84615384615385,5.69230769230769,8.07260452488688,5635.1801378924,6.45882352941176,24.6112262647515,11,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6766",2015,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,93,3e+06,1,6.2,5.47702,15032.1902189941,3,0.261956307813423,1,0,7,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6767",2008,5,1,0,0,0,1,166,44,24,7,24,63,2,3,3,0,233,16,25,0,1,1,3.90361445783132,0.188841201716738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,102,422450,1.2289156626506,3.92289156626506,3.4172942383267,13064.0225422297,7.35708154506438,29.1362720753833,55,3,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6768",2009,0,0,0,0,0,0,66,25,14,6,18,22,0,1,0,0,110,2,15,0,2,0,5.72727272727273,0.227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,103,427400,1.95454545454545,7.2,7.86157576446281,8991.51819804369,5.83636363636364,26.0629921259843,20,3,2,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6769",2010,1,0,0,0,0,0,33,9,6,1,10,10,1,1,0,0,54,3,7,2,1,0,4.90909090909091,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,100,427400,1.72727272727273,5.01818181818182,4.48812727272727,10184.5675382372,5.62222222222222,6.81962563811685,7,0,3,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6770",2006,4,9,19,0,0,0,312,123,62,14,29,69,2,0,8,3,465,1,70,5,3,8,5.36538461538461,0.264516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,104,390000,1.46153846153846,4.63269230769231,5.13292952853598,9691.16854782173,6.27741935483871,73.4760234668667,2,1,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6771",2007,0,2,3,0,0,0,49,20,14,5,8,8,0,0,0,0,73,0,14,1,0,2,7.71428571428571,0.273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,104,390000,1.71428571428571,7.66938775510204,7.68990019569472,6740.33197076062,5.4,19.0824090972905,1,1,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6772",2008,0,1,0,0,0,0,8,8,9,1,2,1,0,1,1,0,19,0,9,0,0,0,30.375,0.421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,102,390000,3.75,10.7,24.9559148026316,1678.91052751547,4.13684210526316,7.50983753775818,1,1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"6773",2012,0,1,0,0,0,0,64,24,13,1,20,22,1,1,0,0,102,7,13,0,1,3,5.484375,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,97,414000,2.0625,4.41875,6.69936608455882,8842.76857026245,5.75294117647059,15.5609162164219,20,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6774",2003,3,1,0,0,0,0,147,46,21,4,9,28,0,1,4,0,200,9,21,2,2,3,3.85714285714286,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,111,303750,1.12244897959184,3.91428571428571,3.1478917244898,14388.0163222005,6.3,21.3850740940489,34,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"6775",2004,5,3,0,0,0,0,107,34,17,5,7,21,1,1,3,0,148,6,19,2,1,2,4.28971962616822,0.22972972972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,109,332500,1.14953271028037,4.6018691588785,3.58341256630462,12704.0225880706,6.37297297297297,19.9018734694187,34,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
