"","yearID","stint","teamID","lgID","l_W","l_L","l_G","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","birthYear","birthCountry","throws","debut","GP","n_award","divID","Rank","G","W","attendance","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR"
"68",2012,1,14,2,0,3,12,2,0,0,0,104,37,9,4,13,22,2,0,1,0,148,3,13,1,2,4,2.33653846153846,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1,1,2011,0,0,2,3,162,72,1739859,100,414000,1.44230769230769,4.46923076923077,4.61263805548337,21948.5618204224,6.21081081081081,22.0616480959585
"69",2014,1,24,2,0,0,7,0,0,0,0,30,11,5,2,5,9,0,1,2,0,45,2,5,0,0,3,4.5,0.244444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1,1,2011,0,0,1,5,162,67,2718733,101,414000,1.6,6.1,7.033318,11510.3323239023,5.93333333333333,8.74596730495094
"70",2015,1,19,1,1,2,13,0,0,0,0,54,15,12,3,12,13,0,1,1,0,83,4,12,1,1,0,6,0.180722891566265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1,1,2011,0,0,2,5,162,64,2419506,101,414000,1.5,6.08888888888889,4.73021204819277,8632.74924292673,5.4,12.7175480769231
"71",2009,1,27,2,0,0,1,1,0,0,0,18,7,0,0,3,5,0,1,0,0,27,0,0,0,0,1,0,0.259259259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1,1,2008,0,0,1,1,162,97,3240386,98,400000,1.66666666666667,3.03333333333333,4.71702777777778,15279.3723130603,6.28888888888889,3.01881816348377
"72",2004,1,3,2,2,3,50,0,0,0,0,186,75,32,13,20,44,3,1,1,0,271,19,35,3,1,10,4.64516129032258,0.276752767527675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1,1,2003,0,0,2,2,162,83,1930537,102,301000,1.53225806451613,5.37741935483871,5.89922018807285,11261.0367599564,6.55129151291513,55.1894902371904
"73",2005,1,3,2,0,1,5,0,0,0,0,25,13,8,0,4,1,2,0,1,0,42,4,8,0,0,1,8.64,0.30952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1,1,2003,0,0,2,1,162,99,2342833,103,301000,2.04,4.04,6.93844771428572,6113.67692534002,4.82857142857143,6.18090544365925
"74",2006,1,23,1,2,1,55,0,0,0,0,163,55,24,3,20,30,4,0,2,0,232,15,26,5,2,8,3.97546012269939,0.237068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1,1,2003,0,0,1,1,162,88,2659757,90,301000,1.38036809815951,3.80736196319018,3.77444231542204,11610.0505494807,6.02068965517241,26.2794132837517
"75",2007,1,7,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1,1,2003,0,0,3,2,162,88,3853955,97,301000,0,3.2,-0.56,15279.3723130603,5.4,0
"76",2008,1,19,1,1,0,4,0,0,0,0,11,4,1,1,3,3,1,0,0,0,15,0,1,0,0,1,2.45454545454545,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1,1,2003,0,0,2,5,162,74,2058632,103,301000,1.90909090909091,6.74545454545455,8.63897363636364,21520.1427771969,6.2,4.23014548056284
"77",2002,1,14,2,3,4,34,7,0,0,0,233,85,40,8,37,67,4,5,3,2,353,4,41,2,1,6,4.63519313304721,0.240793201133144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2002,0,0,2,4,162,62,1323036,111,200000,1.57081545064378,4.20429184549356,4.96502013702294,12281.0117530151,6.45382436260623,51.5702423685577
"78",2003,1,14,2,7,6,36,18,0,0,4,378,126,55,12,38,98,1,2,5,2,533,5,58,2,5,12,3.92857142857143,0.236397748592871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2002,0,0,2,3,162,83,1779895,108,313000,1.3015873015873,3.88253968253968,3.82404163763066,14098.3440381334,6.66078799249531,67.1860311390886
"79",2004,1,14,2,3,4,38,8,0,0,13,229,91,42,6,32,49,2,4,3,3,344,26,49,4,4,10,4.95196506550218,0.26453488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2002,0,0,2,5,162,58,1661478,103,350000,1.61135371179039,4.23493449781659,5.26060667589113,10666.9105973552,5.95813953488372,49.7634809946886
"80",2005,1,14,2,0,2,49,0,0,0,0,149,56,29,3,29,39,2,5,0,0,232,13,35,0,1,6,5.25503355704698,0.241379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2002,0,0,2,5,162,56,1371181,101,950000,1.71140939597315,4.04563758389262,5.08311540297385,9856.54894403128,6.02068965517241,31.5078430554068
"81",2006,2,14,2,8,8,54,9,0,0,1,292,102,67,13,55,48,3,2,2,0,448,12,74,4,4,8,6.19520547945206,0.227678571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2002,0,0,2,5,162,62,1372638,103,1000000,1.61301369863014,5.61438356164384,5.21346245986729,8526.29808811599,5.23928571428571,71.1577939417754
"82",2007,1,20,1,4,3,75,0,0,0,0,177,47,23,3,33,46,9,6,3,1,253,11,26,3,6,7,3.50847457627119,0.185770750988142,1,0,0,7,0,0,0,0,16,3,1,1,1,4,0,0,0,0,19,0,1,0,0,1,1.6875,0.157894736842105,1979,1,2,2002,0,0,1,2,163,90,2376250,108,1250000,1.35593220338983,3.67457627118644,3.19055353386481,15786.4480344179,6.30118577075099,24.5970485121351
"83",2008,1,19,1,1,1,74,0,0,0,0,235,78,29,9,25,80,0,6,3,0,335,20,36,7,0,7,3.33191489361702,0.232835820895522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2002,0,0,2,5,162,74,2058632,103,3000000,1.31489361702128,3.72340425531915,3.97664899460146,15853.3967167438,7.26268656716418,45.0501361441709
"84",2009,1,1,1,2,2,74,0,0,0,0,187,42,12,3,31,55,3,5,3,0,248,8,14,0,1,18,1.73262032085562,0.169354838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2002,0,0,1,3,162,88,2862110,102,3500000,1.17112299465241,3.55294117647059,2.60813340089702,30190.879915582,6.56129032258065,20.685172146094
"85",2010,1,1,1,4,3,53,0,0,0,4,150,56,23,4,24,44,5,4,3,0,228,14,25,7,1,4,4.14,0.245614035087719,1,0,0,5,0,0,0,0,12,1,2,0,2,4,1,1,0,0,14,1,2,0,0,1,4.5,0.0714285714285714,1979,1,2,2002,0,0,1,1,162,92,3037443,101,4000000,1.6,3.8,4.98623910526316,12511.2307868503,6.55789473684211,31.6767798137579
"86",2011,1,1,1,3,2,67,0,0,0,3,185,47,18,5,24,54,3,4,4,0,259,12,22,4,0,4,2.62702702702703,0.181467181467181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2002,0,0,1,2,162,86,3387303,89,4500000,1.15135135135135,3.71891891891892,2.76654904518418,17374.1860756373,6.74362934362934,25.2031608155387
"87",2012,1,1,1,1,2,67,0,0,0,3,190,57,19,1,23,57,1,5,3,0,267,10,23,4,0,7,2.7,0.213483146067416,1,0,0,10,0,0,0,0,31,5,0,0,3,10,1,1,1,0,40,1,0,0,0,0,0,0.125,1979,1,2,2002,0,0,1,1,162,94,3377371,88,5000000,1.26315789473684,2.78947368421053,2.97882746303962,16714.6740017063,6.83820224719101,21.9024381100547
"88",2013,1,1,1,1,5,39,0,0,0,0,101,27,14,2,17,21,5,2,4,0,146,11,14,4,1,3,3.74257425742574,0.184931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2002,0,0,1,4,162,76,3326796,89,6000000,1.30693069306931,4.15049504950495,3.30741217957412,12195.471152706,5.81095890410959,14.1714465456431
"89",2014,1,1,1,4,2,62,0,0,0,0,166,47,14,1,14,41,1,4,4,1,225,9,14,1,1,6,2.27710843373494,0.208888888888889,1,2,0,11,0,0,0,0,35,5,0,0,2,2,0,0,1,0,38,2,0,0,0,5,0,0.131578947368421,1979,1,2,2002,0,0,1,2,162,88,3368697,95,6000000,1.10240963855422,2.87469879518072,2.46882927710843,21395.3254064049,6.68,16.31274473158
"90",2015,1,1,1,2,2,52,0,0,0,0,106,43,23,6,14,21,2,1,2,0,163,7,24,0,0,4,5.85849056603774,0.263803680981595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2002,0,0,1,2,162,84,3375882,97,6000000,1.61320754716981,5.40754716981132,5.94247424181039,8491.12045877195,5.91533742331288,29.8297201418999
"91",1999,2,12,2,9,4,61,0,0,0,14,203,54,22,8,12,45,1,4,2,1,267,41,25,4,2,6,2.92610837438424,0.202247191011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961,1,1,1985,0,0,2,5,161,63,1202829,104,4300000,0.975369458128079,3.98325123152709,2.39176268334533,18227.2829299599,6.83820224719101,29.2355384209018
"92",2000,1,2,1,1,2,54,0,0,0,29,143,47,26,11,18,38,2,1,4,0,210,44,28,1,0,3,4.90909090909091,0.223809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961,1,1,1985,0,0,2,6,162,65,2789511,98,3500000,1.36363636363636,5.86433566433566,5.05879062937063,10237.7378260451,6.42857142857143,39.0146093173253
"93",2002,1,1,1,1,2,6,4,0,0,0,77,22,6,1,12,15,0,1,1,0,108,0,7,2,0,2,2.1038961038961,0.203703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2001,0,0,1,2,162,95,3253203,94,200000,1.32467532467532,4.05714285714286,3.33726704545455,22913.0322773391,5.62222222222222,10.2365609489358
"94",2003,2,1,1,5,5,14,11,0,0,0,205,72,31,8,27,52,0,2,1,0,298,2,34,2,2,5,4.08292682926829,0.241610738255034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2001,0,0,1,1,161,100,3264898,98,302000,1.44878048780488,4.42926829268293,4.55116320183336,12309.3035445117,6.36644295302013,43.6702853448736
"95",2004,1,17,2,0,1,7,7,0,0,0,92,39,33,6,20,20,0,4,5,0,151,0,34,2,2,4,9.68478260869565,0.258278145695364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2001,0,0,3,3,162,78,2744018,99,315000,1.92391304347826,6.88478260869565,8.42323040598906,5242.32957326243,5.00264900662252,31.8861958358842
"96",2008,1,6,2,0,1,7,0,0,0,0,41,15,6,1,6,13,0,0,0,0,58,2,6,1,0,2,3.95121951219512,0.258620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,5,1,2007,0,0,3,3,162,89,4298655,102,393225,1.53658536585366,3.56585365853659,4.81846471825063,13238.7815672606,6.84827586206897,8.08893738014944
"97",2009,1,6,2,5,1,32,0,0,0,0,103,41,20,6,16,21,2,0,3,0,158,5,23,1,4,3,5.24271844660194,0.259493670886076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,5,1,2007,0,0,3,1,162,103,3719358,103,403075,1.66019417475728,5.73398058252427,6.40550725082954,10075.3395729604,5.70379746835443,29.8097269665799
"98",2010,1,6,2,0,0,10,0,0,0,0,34,9,5,1,8,8,1,0,2,0,50,5,5,0,1,2,3.97058823529412,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,5,1,2007,0,0,3,2,162,95,3765807,103,403075,1.5,5.31764705882353,4.73162517647059,13303.3609895399,5.16,6.06765392027589
"99",2012,1,28,1,0,0,3,0,0,0,0,9,5,3,1,0,2,0,0,1,1,15,0,3,0,1,0,9,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,5,1,2007,0,0,1,3,162,81,2177617,106,403075,1.66666666666667,7.2,9.74536,6040.07537788933,6.2,3.85754189944134
"100",2008,1,17,2,3,3,28,3,0,0,0,147,43,19,4,22,26,1,1,2,0,208,5,21,1,3,9,3.48979591836735,0.206730769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1,1,2006,0,0,3,5,161,68,1950075,102,395000,1.3265306122449,4.60816326530612,3.62177719289639,14989.2238027263,5.57307692307692,23.9161543583629
"101",2009,1,17,2,3,6,56,0,0,0,0,201,80,41,3,36,49,3,3,2,0,309,13,43,5,2,8,5.50746268656716,0.258899676375405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1,1,2006,0,0,3,5,162,64,1907163,102,410000,1.73134328358209,3.8865671641791,5.40506927981452,9497.90039864143,5.94368932038835,41.9294331891646
"102",2010,1,17,2,5,3,62,0,0,0,0,227,78,38,6,34,49,5,2,2,0,329,19,41,3,0,12,4.51982378854626,0.237082066869301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1,1,2006,0,0,3,5,162,66,1733018,102,680000,1.48017621145374,4.1647577092511,4.35027611638525,11573.3122558465,6.0565349544073,43.0643786576036
"103",2011,1,4,2,4,4,56,0,0,0,0,194,62,34,7,31,68,1,2,5,0,289,10,35,4,2,3,4.7319587628866,0.214532871972318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1,1,2006,0,0,3,3,162,90,3054001,105,875000,1.43814432989691,4.12783505154639,4.4403505422181,11379.6092718836,6.77024221453287,38.5570144181852
"104",2012,2,4,2,3,1,63,0,0,0,0,181,46,16,9,22,44,3,1,2,0,241,12,21,1,2,9,2.38674033149171,0.190871369294606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1,1,2006,0,0,3,5,162,69,3043003,106,1075000,1.12707182320442,4.72486187845304,3.1283682973797,22776.117570791,6.54522821576763,32.0100844190457
"105",2013,1,18,2,3,1,56,0,0,0,0,189,57,22,2,23,35,3,6,1,0,262,21,25,2,0,9,3.14285714285714,0.217557251908397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1,1,2006,0,0,2,2,162,92,1572926,94,1750000,1.26984126984127,3.5015873015873,2.98705139040349,15338.4761525989,6.0412213740458,23.9170981563412
"106",2014,1,9,2,0,0,8,0,0,0,0,30,10,1,0,3,8,0,0,1,0,42,1,1,0,0,1,0.9,0.238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1,1,2006,0,0,1,4,162,70,1751829,102,1750000,1.3,2.8,3.46285,58121.4800513879,6.54285714285714,3.48269803309093
"107",2015,1,3,2,2,0,30,0,0,0,0,112,31,5,3,9,28,2,0,1,0,149,5,6,0,3,4,1.20535714285714,0.208053691275168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1,1,2006,0,0,2,4,162,76,1755810,93,1500000,1.07142857142857,3.3875,2.52024342042186,39568.1919094939,7.01073825503356,14.8443693443085
"108",2016,1,3,2,2,6,58,1,0,0,0,154,67,36,10,19,30,1,4,3,0,237,11,44,3,2,4,6.31168831168831,0.282700421940928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1,1,2006,0,0,2,4,162,78,1746293,97,2000000,1.67532467532468,5.79090909090909,6.74987556715436,7881.43308830457,5.85569620253165,48.2571276358075
"109",2012,1,22,2,0,0,8,0,0,0,0,40,6,1,0,8,18,0,0,0,1,53,0,1,0,0,1,0.675,0.113207547169811,1,1,0,3,0,0,0,0,10,1,1,1,0,3,0,0,0,0,11,1,1,0,0,0,2.7,0.0909090909090909,1986,2,1,2011,0,0,2,1,162,88,3028033,103,495000,1.05,2.3,1.43371820754717,78255.0646443523,7.66415094339623,2.15286193006804
"110",2013,1,22,2,4,3,53,0,0,0,0,147,39,25,5,34,70,5,9,2,1,220,12,25,0,1,3,4.59183673469388,0.177272727272727,1,0,1,7,0,0,0,0,14,4,2,0,3,9,2,0,0,0,21,3,2,1,0,0,3.85714285714286,0.19047619047619,1986,2,1,2011,0,0,2,1,162,93,3083397,105,500000,1.48979591836735,3.56734693877551,4.01949930426716,11726.8633280153,7.52727272727273,27.4926396833573
"111",2014,1,22,2,3,1,72,0,0,0,1,172,46,16,7,21,63,1,2,3,2,236,15,16,0,2,3,2.51162790697674,0.194915254237288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2,1,2011,0,0,2,1,162,90,2917209,104,837500,1.16860465116279,3.79302325581395,3.2282436071147,21235.2335612587,7.43389830508475,28.6883064787917
"112",2015,1,22,2,4,1,67,0,0,0,0,186,63,29,4,33,58,3,5,1,4,271,12,29,1,2,5,4.20967741935484,0.232472324723247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2,1,2011,0,0,2,5,161,74,2726048,98,1725000,1.54838709677419,3.66774193548387,4.50591736995596,11938.6785933818,6.59557195571956,34.636458968855
"113",2016,1,27,2,0,0,2,0,0,0,0,6,2,1,1,2,1,0,0,0,0,12,1,3,0,0,0,4.5,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,2,1,2011,0,0,1,4,162,74,3016142,95,1725000,2,11.7,8.135425,10826.5502056507,4.4,3.32372252355124
"114",1999,2,15,2,4,3,66,0,0,0,1,170,59,28,2,29,41,3,4,2,0,254,14,30,3,6,1,4.44705882352941,0.232283464566929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1,2,1990,0,0,3,5,162,69,1562827,102,545000,1.55294117647059,3.69411764705882,4.30597370310329,11762.6804865904,6.01417322834646,28.7070803679428
"115",2000,1,25,1,1,3,23,0,0,0,0,61,23,13,3,10,21,0,1,1,0,95,5,14,1,2,1,5.75409836065574,0.242105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1,2,1990,0,0,3,5,162,65,1612769,101,600000,1.62295081967213,4.67540983606557,5.64644037963762,9001.67015074411,6.66315789473684,15.925598715567
"116",1999,1,29,1,4,5,73,0,0,0,21,233,79,28,4,29,46,6,1,4,0,325,49,28,3,1,12,3.24463519313305,0.243076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2,1,1997,0,0,3,5,162,64,1369421,95,250000,1.39055793991416,3.72789699570815,3.95778012545395,15015.3940352179,6.10153846153846,37.3381675072615
"117",2000,1,29,1,5,6,68,0,0,0,45,210,82,33,7,24,47,3,0,1,2,311,62,35,3,1,10,4.24285714285714,0.263665594855305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2,1,1997,0,0,3,3,161,79,1218326,95,380000,1.51428571428571,4.1,4.79295515617823,11482.7047635689,6.36463022508039,45.8376316046074
"118",2001,1,29,1,4,4,58,0,0,0,28,185,68,21,6,15,40,3,2,5,0,268,52,24,5,1,10,3.06486486486487,0.253731343283582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2,1,1997,0,0,3,4,162,76,1261226,97,2450000,1.34594594594595,3.99459459459459,4.23852800322711,16230.7805714621,6.42985074626866,35.3909398573003
"119",2002,1,2,1,2,5,66,0,0,0,19,223,73,33,5,36,61,3,1,3,0,330,55,34,4,3,8,3.99551569506726,0.221212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2,1,1997,0,0,2,5,162,67,2693096,98,3550000,1.46636771300448,3.88609865470852,4.12095804321239,12578.5979901271,6.30909090909091,39.3048116808531
"120",2003,1,2,1,3,1,60,0,0,0,0,199,76,43,7,27,51,3,0,2,0,296,17,43,4,1,9,5.83417085427136,0.256756756756757,1,0,0,4,0,0,0,0,10,3,0,0,2,0,1,0,0,0,12,2,0,0,0,2,0,0.25,1972,2,1,1997,0,0,2,1,162,88,2962630,101,4000000,1.55276381909548,4.21005025125628,5.04943185946625,8878.12454440526,6.41351351351351,44.7354556462741
"121",2004,1,8,1,6,4,79,0,0,0,0,221,71,21,5,28,45,5,5,0,0,313,11,24,6,1,11,2.56561085972851,0.226837060702875,1,1,0,4,0,0,0,0,11,2,2,0,2,0,0,0,0,0,15,1,2,0,0,0,4.90909090909091,0.133333333333333,1972,2,1,1997,0,0,3,1,162,96,2327565,100,1350000,1.34389140271493,3.7972850678733,3.47420012288031,19988.8688007419,6.24345047923323,35.7980717292268
"122",2005,1,29,1,1,1,33,0,0,0,0,82,29,15,2,14,16,4,1,2,0,118,1,15,3,2,6,4.9390243902439,0.245762711864407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2,1,1997,0,0,3,3,162,83,1852608,94,300000,1.57317073170732,4.29756097560976,4.96471524906986,9760.35660645093,5.80677966101695,16.2856286707419
"123",2006,1,24,2,0,0,19,0,0,0,0,48,23,10,3,7,5,0,0,0,0,74,3,10,0,1,3,5.625,0.310810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2,1,1997,0,0,1,3,162,80,2388757,101,2750000,1.875,6.325,7.86358952702703,9208.26585912184,5.07567567567568,16.6452558882899
"124",2007,1,25,1,5,2,61,0,0,0,8,149,65,30,3,27,24,6,1,1,0,236,22,31,0,1,3,5.43624161073826,0.275423728813559,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.25,1972,2,1,1997,0,0,3,1,162,89,3108325,103,380000,1.85234899328859,4.34765100671141,6.02747610908884,9716.67052667374,5.50169491525424,36.3927716506646
"125",2013,1,18,2,6,1,77,0,0,0,2,211,62,19,7,26,88,2,9,1,0,301,12,22,4,4,2,2.43127962085308,0.205980066445183,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0.5,1988,1,1,2012,0,0,2,2,162,92,1572926,94,492600,1.25118483412322,3.05781990521327,3.23692426115161,19827.6820663782,7.91162790697674,35.1605187904138
"126",2014,1,18,2,6,4,76,0,0,0,24,209,48,16,7,26,91,5,4,1,0,279,44,21,2,2,6,2.06698564593301,0.172043010752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1,1,2012,0,0,2,3,162,85,1437393,97,515400,1.0622009569378,2.84114832535885,2.323602986572,24066.5188946443,8.36774193548387,28.1781827228061
"127",2015,1,18,2,2,5,70,0,0,0,34,208,56,23,2,25,99,2,9,2,0,286,58,26,1,2,5,2.98557692307692,0.195804195804196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1,1,2012,0,0,2,3,161,81,1388905,106,547100,1.16826923076923,1.80096153846154,2.50778690324099,18207.7634579852,8.50489510489511,22.4716586960899
"128",2016,1,18,2,3,5,67,0,0,0,32,204,41,19,8,27,87,2,3,0,0,264,55,23,3,2,7,2.51470588235294,0.15530303030303,1,0,0,10,0,0,0,6,41,8,0,0,5,24,1,0,1,0,55,8,0,0,0,0,0,0.145454545454545,1988,1,1,2012,0,0,2,1,161,94,1591667,109,4150000,1,3.27352941176471,2.14475056818182,22228.9169319343,8.21818181818182,27.3140236367067
"129",1999,1,29,1,0,1,14,0,0,0,0,47,8,3,1,9,20,1,0,1,1,64,2,4,1,1,1,1.72340425531915,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,2,1999,0,0,3,5,162,64,1369421,95,200000,1.08510638297872,3.2,2.09274730718085,28269.3255369768,7.4625,4.74999494680672
"130",2000,1,29,1,4,2,67,0,0,0,0,139,38,25,3,43,46,6,1,2,0,216,8,27,2,2,2,4.85611510791367,0.175925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,2,1999,0,0,3,3,161,79,1218326,95,203000,1.74820143884892,4.58129496402878,4.7852335881295,10032.6031905696,5.78888888888889,26.4311633823099
"131",2001,1,29,1,2,2,52,0,0,0,0,123,34,22,8,26,45,1,2,0,0,178,8,24,1,3,2,4.82926829268293,0.191011235955056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,2,1999,0,0,3,4,162,76,1261226,97,225000,1.46341463414634,5.37073170731707,4.73202219786243,10300.7631980557,6.74831460674157,30.7753039852236
"132",2002,1,29,1,3,2,51,0,0,0,2,137,36,22,8,23,57,1,2,0,1,190,10,22,3,3,4,4.33576642335766,0.189473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,2,1999,0,0,3,4,162,79,813118,98,346000,1.29197080291971,4.42627737226277,3.85086583941606,11591.4882823817,7.61052631578947,29.2748233062406
"133",2003,1,29,1,4,5,51,0,0,0,0,151,59,34,10,25,49,2,2,2,1,230,15,37,1,3,5,6.0794701986755,0.256521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,2,1999,0,0,3,2,162,91,1303215,98,775000,1.66887417218543,5.32582781456954,6.41539697955658,8266.83642637868,6.65217391304348,46.1062334708688
"134",2004,1,8,1,1,1,13,0,0,0,0,35,9,8,3,7,13,2,0,1,1,54,5,8,0,1,0,6.17142857142857,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,2,1999,0,0,3,1,162,96,2327565,100,500000,1.37142857142857,5.85714285714286,4.47727,8309.85213153013,6.95555555555556,9.66993243493804
